familymebers,location,infection,impact,familyreunion,familyrelationship,post,search,optimism,mediatime1,mediatime2,mediatime3,mediatime4,mediatime5,mediatimetotal,mediacontent1,mediacontent2,mediacontent3,mediacontent4,mediacontent5,mediacontent6,panas1,panas2,panas3,panas4,panas5,panas6,panas7,panas8,panas9,panas10,panas11,panas12,panas13,panas14,panas15,panas16,panas17,panas18,panas19,panas20,deathanxiety1,deathanxiety2,deathanxiety3,deathanxiety4,meaninginlife1,meaninginlife2,meaninginlife3,meaninginlife4,empathy1,empathy2,sympathy1,sympathy2,dass1,dass2,dass3,dass4,dass5,dass6,dass7,dass8,dass9,dass10,dass11,dass12,dass13,dass14,dass15,dass16,dass17,dass18,dass19,dass20,dass21,PA,NA,DA,ML,DEP,ANX,STR,NEW,TRA,EMP,SYM
3,Tianjin,0,4,1,5,0,4,2,12,12,11,12,12,59,5,5,5,5,4,4,4,4,3,3,3,4,4,2,3,2,4,3,3,4,4,4,4,4,4,3,3,4,5,5,5,6,6,6,4,4,5,4,3,1,3,1,1,2,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,34.00,35.00,19.00,28.00,11.00,9.00,15.00,11.75,12.00,8.00,9.00
1,Shanxi,0,3,1,4,0,2,3,1,1,1,1,1,5,2,4,3,2,3,3,4,1,4,1,5,3,1,1,4,4,2,2,1,4,2,3,3,2,4,2,2,3,2,2,7,7,7,5,1,1,4,5,1,2,3,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,37.00,16.00,11.00,32.00,9.00,9.00,10.00,1.00,1.00,2.00,9.00
3,Shandong,0,3,1,5,1,4,5,7,0,1,0,12,20,4,5,5,2,5,5,4,3,4,2,3,1,4,1,2,1,1,4,1,4,2,3,1,1,1,4,3,2,1,3,7,7,7,6,4,4,4,4,2,1,2,2,2,1,1,1,2,1,2,2,1,3,2,1,1,2,1,2,1,27.00,20.00,11.00,33.00,9.00,11.00,13.00,3.25,7.00,8.00,8.00
4,Guangdong,0,3,1,5,1,2,5,2,2,1,0,1,6,3,3,3,3,2,3,3,2,4,2,3,1,1,1,1,3,1,1,1,1,3,1,3,1,1,1,3,2,3,2,4,4,4,4,3,2,4,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21.00,14.00,13.00,20.00,7.00,7.00,8.00,1.00,2.00,5.00,9.00
4,Shandong,0,3,1,4,1,4,2,8,8,7,8,8,39,5,5,3,4,4,4,3,3,2,1,2,1,2,3,2,2,2,3,2,2,3,3,3,2,3,2,2,2,2,2,4,5,4,5,4,3,4,4,1,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,1,2,1,2,2,25.00,21.00,10.00,23.00,12.00,9.00,10.00,7.75,8.00,7.00,8.00
5,Shandong,0,4,1,4,1,4,2,1,2,1,0,12,16,5,3,4,3,4,4,2,3,1,3,2,2,3,1,1,1,1,4,1,1,4,4,3,4,2,2,2,3,2,4,6,3,5,6,3,2,3,4,1,1,1,1,2,1,1,2,2,1,1,3,2,2,2,2,1,1,2,1,1,21.00,24.00,15.00,26.00,10.00,10.00,11.00,3.75,1.00,5.00,7.00
6,Shanxi,0,4,1,5,1,4,5,4,5,3,4,7,23,2,2,3,2,3,3,2,3,3,3,3,3,3,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,4,4,3,3,4,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,2,31.00,29.00,15.00,22.00,20.00,20.00,18.00,4.75,4.00,6.00,6.00
3,Tianjin,0,4,1,5,1,2,2,2,1,1,1,1,6,4,4,3,3,3,3,2,2,2,2,2,1,1,1,3,4,2,3,1,3,2,3,3,2,2,2,2,2,2,2,6,5,5,5,2,2,4,5,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,27.00,16.00,10.00,26.00,12.00,10.00,13.00,1.00,2.00,4.00,9.00
6,Henan,0,3,1,5,0,1,3,1,1,1,1,1,5,2,3,2,3,2,2,3,3,3,2,3,2,2,2,3,3,2,3,2,2,2,2,2,2,3,2,4,2,3,3,6,6,6,6,4,4,3,4,2,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,27.00,21.00,16.00,30.00,15.00,12.00,14.00,1.00,1.00,8.00,7.00
4,Guizhou,0,3,1,4,0,3,4,3,2,1,1,1,8,5,4,4,3,3,3,3,3,3,3,3,2,3,2,4,4,2,4,2,4,2,4,3,2,4,2,2,2,2,2,6,5,5,5,2,2,5,4,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,36.00,23.00,10.00,27.00,7.00,8.00,10.00,1.25,3.00,4.00,9.00
4,Shanxi,0,5,1,5,0,1,4,3,2,11,1,0,17,3,5,2,5,3,3,2,1,3,1,2,1,2,1,2,3,1,3,1,1,1,3,4,3,2,1,2,4,5,3,4,5,4,5,1,2,4,5,2,2,1,1,2,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,2,25.00,13.00,16.00,21.00,10.00,10.00,9.00,3.50,3.00,3.00,9.00
4,Guangdong,0,4,1,4,1,3,4,6,6,7,4,6,29,4,4,4,3,4,4,4,3,3,3,3,3,2,2,3,3,2,4,2,4,3,4,4,2,3,2,4,5,4,3,5,5,5,6,4,4,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,35.00,24.00,19.00,26.00,13.00,14.00,15.00,5.75,6.00,8.00,10.00
4,Guangdong,0,3,1,5,0,2,1,1,2,1,4,5,13,4,4,4,4,4,4,1,1,1,2,3,3,1,1,2,1,1,1,4,3,1,1,1,1,1,4,4,4,4,4,4,6,6,6,4,4,4,5,2,2,1,3,1,1,3,1,3,1,1,3,1,1,1,1,1,1,3,3,1,15.00,19.00,21.00,26.00,7.00,18.00,10.00,3.00,1.00,8.00,9.00
3,Henan,0,4,1,5,1,2,2,2,2,1,2,2,9,3,5,3,3,3,3,4,2,4,2,4,1,3,3,3,4,1,4,1,3,3,3,4,2,3,1,1,1,4,2,5,5,6,5,3,4,4,5,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,36.00,19.00,10.00,27.00,8.00,7.00,8.00,1.75,2.00,7.00,9.00
4,Hainan,0,3,1,4,0,4,3,7,7,5,3,7,29,4,4,3,4,4,4,3,3,4,4,4,2,2,2,4,4,4,4,4,4,2,4,4,2,4,2,3,3,2,2,5,6,6,6,4,2,4,3,2,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,39.00,27.00,12.00,25.00,8.00,7.00,11.00,5.50,7.00,6.00,7.00
5,Tianjin,0,3,1,3,0,1,4,0,0,0,12,0,12,4,5,4,2,4,3,3,3,2,2,2,2,1,2,2,2,3,2,1,2,2,3,3,1,2,2,1,2,1,1,5,6,6,4,2,2,4,3,1,1,1,1,2,2,1,2,1,1,2,3,2,1,1,1,1,2,1,1,1,23.00,19.00,8.00,28.00,9.00,7.00,13.00,3.00,0.00,4.00,7.00
4,Guangdong,0,3,1,3,1,1,3,2,1,1,1,1,6,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,4,4,4,4,5,3,5,5,4,4,4,2,3,3,3,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,30.00,27.00,18.00,21.00,18.00,17.00,17.00,1.00,2.00,8.00,6.00
3,Guangdong,0,4,1,4,1,3,3,2,2,4,3,2,13,4,5,5,4,4,4,3,3,3,2,3,1,3,3,3,3,2,3,1,3,3,3,3,1,3,3,2,4,5,3,6,6,6,6,4,4,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,30.00,22.00,18.00,30.00,13.00,14.00,14.00,2.75,2.00,8.00,7.00
3,Tianjin,0,3,1,4,0,4,1,12,12,11,12,12,59,5,4,5,5,5,5,5,5,2,4,2,2,4,2,2,3,3,4,1,4,4,4,4,3,4,4,4,5,5,5,6,5,5,4,4,5,5,4,3,4,2,2,2,2,1,3,3,2,2,3,1,2,2,1,1,2,2,2,1,34.00,32.00,23.00,23.00,10.00,16.00,17.00,11.75,12.00,9.00,9.00
3,Guangdong,0,3,1,5,1,4,2,6,1,2,3,12,24,5,5,5,5,3,4,4,4,2,3,3,1,3,2,2,3,4,3,2,3,3,2,3,4,2,3,4,5,5,5,6,6,6,6,4,4,5,5,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,27.00,29.00,23.00,27.00,14.00,15.00,15.00,4.50,6.00,8.00,10.00
3,Guangdong,0,2,0,4,1,4,4,7,7,6,7,8,35,2,5,4,4,3,4,3,2,2,2,2,2,2,2,2,2,2,5,2,1,2,4,4,1,4,2,2,4,4,4,5,6,5,5,4,2,4,5,2,2,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,29.00,19.00,16.00,26.00,8.00,10.00,11.00,7.00,7.00,6.00,9.00
3,Guangdong,0,3,1,4,1,4,2,5,4,1,2,5,17,3,5,3,3,4,4,3,1,3,1,1,1,1,1,1,1,1,3,1,1,1,5,3,1,3,1,2,5,4,4,5,6,6,5,2,3,4,3,1,2,1,1,2,1,1,2,1,2,1,1,1,1,1,2,2,2,1,1,1,24.00,10.00,18.00,29.00,11.00,8.00,9.00,3.00,5.00,5.00,7.00
4,Anhui,0,2,1,4,0,4,3,7,6,4,3,0,20,3,4,4,4,4,3,3,2,2,1,3,1,1,1,3,4,1,3,1,4,1,3,3,1,3,1,1,4,1,1,6,5,5,3,1,1,5,4,2,1,1,1,1,2,1,2,2,1,2,2,2,2,1,2,2,3,1,2,1,31.00,11.00,9.00,25.00,10.00,9.00,15.00,3.25,7.00,2.00,9.00
5,Liaoning,0,3,1,5,0,3,4,2,4,5,1,1,13,4,4,4,3,4,4,4,2,3,2,2,2,1,2,3,2,4,3,1,2,3,4,3,1,3,2,3,4,4,3,4,4,4,5,5,3,4,5,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29.00,20.00,17.00,21.00,8.00,8.00,8.00,2.75,2.00,8.00,9.00
4,Beijing,0,4,1,4,1,4,4,0,12,0,7,0,19,4,4,4,4,2,2,4,2,3,2,3,1,3,2,3,2,2,4,2,2,3,3,3,2,3,4,3,4,3,2,6,2,5,2,4,3,4,5,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,1,1,2,1,1,1,30.00,23.00,15.00,21.00,9.00,8.00,11.00,4.75,0.00,7.00,9.00
4,Shandong,0,5,1,5,1,4,2,5,8,4,1,8,26,5,5,5,4,4,5,4,5,3,5,1,3,5,4,3,3,4,5,3,3,5,2,2,5,2,5,5,5,5,5,7,7,7,3,5,5,5,5,3,2,2,2,4,2,1,2,2,2,3,3,3,2,3,2,3,3,1,3,1,28.00,44.00,25.00,30.00,17.00,14.00,18.00,5.25,5.00,10.00,10.00
4,Hebei,0,2,1,5,0,4,4,1,12,1,2,12,28,5,5,5,5,3,4,4,2,4,2,4,2,2,2,4,4,2,3,2,4,3,4,4,2,4,2,1,1,2,1,6,6,6,6,4,4,4,4,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,39.00,21.00,9.00,30.00,8.00,9.00,9.00,6.75,1.00,8.00,8.00
3,Guangdong,0,2,1,4,0,2,2,0,1,1,1,1,4,3,3,2,4,3,3,3,2,3,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,4,1,3,2,4,2,5,5,4,4,4,3,4,4,2,2,1,1,2,1,1,1,3,1,2,1,1,2,2,1,1,2,1,1,1,21.00,11.00,15.00,24.00,8.00,11.00,11.00,1.00,0.00,7.00,8.00
3,Beijing,0,3,1,5,0,1,3,2,0,0,2,3,7,1,1,1,5,5,3,3,2,3,1,3,1,1,1,4,3,1,5,1,4,3,5,5,2,3,1,4,5,5,3,7,7,7,7,2,2,5,3,2,1,1,1,2,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,38.00,14.00,21.00,35.00,9.00,7.00,11.00,1.25,2.00,4.00,8.00
4,Shanxi,0,3,1,4,0,2,4,0,2,2,8,12,24,5,4,4,4,3,3,3,2,3,3,3,1,2,1,2,4,2,4,1,1,2,3,3,1,3,2,1,3,4,2,6,5,6,6,2,3,3,4,1,2,1,1,3,2,1,2,4,1,2,2,2,2,2,2,1,2,1,1,1,29.00,17.00,14.00,28.00,11.00,12.00,13.00,6.00,0.00,5.00,7.00
3,Neimenggu,0,2,1,5,1,1,4,12,12,11,12,12,59,4,3,4,4,4,4,3,2,2,1,2,1,1,1,4,2,1,2,1,3,2,3,4,1,3,1,4,5,1,1,7,7,7,6,1,1,5,5,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,28.00,12.00,12.00,34.00,7.00,8.00,9.00,11.75,12.00,2.00,10.00
3,Shanxi,0,2,1,4,1,4,2,0,6,1,2,9,18,4,4,4,4,4,4,3,3,2,3,2,2,3,2,2,2,3,3,2,2,3,3,3,2,2,3,4,4,3,4,5,5,5,6,4,2,3,2,2,2,1,2,3,2,2,1,2,1,1,1,1,2,2,2,1,1,1,1,1,24.00,26.00,19.00,26.00,10.00,12.00,10.00,4.50,0.00,6.00,5.00
4,Yunnan,0,2,1,5,0,1,4,12,12,2,6,1,33,4,4,4,4,3,3,4,2,4,1,4,1,1,2,3,4,3,3,1,3,1,3,3,1,3,1,2,4,2,1,7,7,7,7,1,1,2,5,2,2,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,34.00,14.00,10.00,32.00,8.00,9.00,11.00,5.25,12.00,2.00,7.00
6,Henan,0,4,1,4,1,4,4,3,2,1,2,2,10,5,4,3,4,4,4,3,3,2,4,2,2,3,2,2,2,2,4,2,3,4,4,4,2,2,3,2,2,2,2,6,6,6,6,4,4,5,4,2,2,1,1,1,1,1,2,2,1,2,2,2,2,1,1,1,1,1,1,1,28.00,27.00,12.00,30.00,8.00,9.00,12.00,1.75,3.00,8.00,9.00
3,Guangdong,0,3,1,5,0,3,2,2,2,1,1,5,11,4,4,3,3,4,3,2,4,2,4,3,2,4,3,2,2,3,4,2,2,4,2,2,4,2,3,3,4,4,2,6,3,5,6,4,4,4,4,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,1,23.00,33.00,17.00,23.00,11.00,13.00,13.00,2.25,2.00,8.00,8.00
4,Shandong,0,4,1,4,1,3,4,1,1,1,1,1,5,3,4,3,3,3,4,3,4,3,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,5,4,4,4,4,6,6,6,6,5,5,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16.00,19.00,18.00,26.00,14.00,14.00,14.00,1.00,1.00,10.00,6.00
3,Shanxi,0,3,1,4,1,3,3,2,1,0,1,1,5,3,3,2,4,3,3,3,3,3,1,3,1,1,1,2,2,1,1,1,1,1,1,2,1,3,1,2,2,2,2,6,6,6,6,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21.00,12.00,12.00,30.00,7.00,7.00,7.00,0.75,2.00,2.00,8.00
4,Beijing,0,4,1,4,1,4,4,0,6,0,8,2,16,4,4,3,2,4,3,4,4,2,4,2,2,3,4,2,1,3,4,2,1,4,1,1,4,1,3,4,4,2,4,5,5,5,5,2,2,4,4,2,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,19.00,33.00,18.00,26.00,11.00,9.00,12.00,4.00,0.00,4.00,8.00
3,Shanxi,0,4,1,5,0,2,2,1,1,0,0,1,3,4,4,4,4,2,2,3,3,2,4,2,3,3,3,3,2,4,4,3,2,4,4,3,3,2,3,1,3,2,2,5,4,4,5,2,2,4,5,2,3,2,1,2,2,1,2,3,2,3,2,3,3,2,2,1,2,2,2,1,27.00,33.00,10.00,22.00,13.00,14.00,16.00,0.50,1.00,4.00,9.00
5,Tianjin,0,2,1,5,1,3,2,3,3,1,1,4,12,3,5,4,4,4,4,3,2,3,2,2,2,2,1,3,3,2,4,2,3,3,3,3,2,4,2,3,4,4,4,7,6,7,7,4,4,4,5,2,3,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,1,2,1,31.00,20.00,20.00,33.00,10.00,13.00,13.00,2.25,3.00,8.00,9.00
4,Tianjin,0,3,1,5,0,4,2,2,4,3,1,2,12,4,4,3,4,3,3,4,2,4,2,3,1,1,1,4,4,3,3,1,3,3,4,4,1,4,2,2,5,3,2,7,6,6,6,2,2,5,4,1,2,1,1,1,2,1,2,2,1,1,2,1,2,1,1,1,2,1,1,1,37.00,17.00,14.00,31.00,7.00,9.00,12.00,2.50,2.00,4.00,9.00
3,Heilongjiang,0,3,1,5,0,4,2,3,3,4,3,3,16,5,5,5,5,5,5,4,3,2,4,2,2,4,1,4,2,4,4,3,4,4,4,4,4,2,4,4,4,4,5,6,5,4,5,5,5,5,5,4,4,2,2,2,2,1,2,2,2,1,1,2,2,2,1,1,2,2,2,1,32.00,33.00,21.00,24.00,11.00,15.00,14.00,3.25,3.00,10.00,10.00
3,Hunan,0,4,1,4,1,4,2,1,1,0,1,0,3,4,3,3,3,2,2,4,2,3,2,3,2,3,2,2,2,2,3,1,2,3,2,3,2,3,1,2,4,4,4,5,6,6,5,4,4,5,4,2,2,2,1,1,1,1,1,3,2,1,2,2,2,2,2,1,2,1,2,1,27.00,20.00,18.00,29.00,11.00,12.00,11.00,0.50,1.00,8.00,9.00
3,Guangxi,0,2,1,5,0,4,5,4,4,5,6,6,25,5,5,5,5,5,5,4,1,4,1,4,1,2,2,4,4,1,4,1,4,3,4,4,3,4,3,2,2,1,2,6,6,7,7,3,2,4,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40.00,18.00,9.00,33.00,10.00,7.00,7.00,5.25,4.00,5.00,8.00
3,Tianjin,0,3,1,4,0,4,4,7,12,1,7,12,39,4,5,4,4,4,4,3,4,3,4,4,5,3,1,3,4,3,4,2,4,3,3,2,3,4,3,4,4,4,4,6,6,6,6,4,4,5,5,2,2,1,2,2,1,1,3,4,2,2,2,2,2,1,1,1,3,1,1,1,34.00,31.00,20.00,30.00,10.00,12.00,15.00,8.00,7.00,8.00,10.00
3,Jiangxi,0,3,1,4,0,2,3,2,2,1,1,2,8,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,4,2,2,1,3,2,3,3,2,3,2,3,4,3,3,4,4,4,4,3,3,4,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.00,23.00,16.00,21.00,7.00,8.00,8.00,1.50,2.00,6.00,8.00
5,Shanxi,0,3,1,5,0,3,3,12,12,11,12,12,59,5,5,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,1,3,2,2,5,1,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10.00,10.00,16.00,19.00,7.00,7.00,7.00,11.75,12.00,2.00,9.00
3,Xinjiang,0,3,1,5,1,2,2,4,2,1,0,6,13,4,4,3,4,3,3,3,2,2,2,2,1,4,1,3,4,1,4,1,3,4,2,2,1,2,3,3,2,4,4,7,7,7,3,4,3,5,4,1,3,1,1,2,1,1,2,2,1,2,1,2,2,3,1,1,1,1,1,1,27.00,20.00,18.00,26.00,9.00,12.00,10.00,2.25,4.00,7.00,9.00
4,Hebei,0,3,1,5,1,3,2,1,1,1,1,1,5,4,4,4,4,4,4,3,2,3,2,3,2,3,2,3,3,1,4,3,3,4,3,4,2,3,3,4,4,2,3,6,6,5,6,4,4,4,4,1,2,1,2,2,1,1,1,3,1,2,2,1,2,1,1,1,1,2,1,1,32.00,24.00,17.00,29.00,8.00,12.00,10.00,1.00,1.00,8.00,8.00
3,Guangxi,0,3,1,4,0,2,3,2,3,0,1,1,7,4,3,2,2,2,1,2,4,1,4,2,2,1,5,4,2,5,5,2,2,4,4,2,5,2,5,2,4,2,1,7,7,7,6,3,4,5,5,1,3,2,1,2,2,2,3,4,1,2,2,2,2,2,1,1,3,1,1,1,26.00,37.00,10.00,34.00,10.00,14.00,15.00,1.25,2.00,7.00,10.00
4,Guangdong,0,3,1,5,1,3,3,4,3,4,4,4,19,4,5,4,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,2,3,3,3,3,7,5,5,5,3,3,3,3,2,3,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,1,33.00,29.00,15.00,25.00,10.00,15.00,13.00,3.75,4.00,6.00,6.00
4,Guangxi,0,4,1,5,0,2,1,1,2,1,2,6,12,5,5,5,4,5,5,4,4,2,2,2,2,3,1,3,1,1,1,1,2,4,3,3,2,3,2,3,4,3,2,3,2,3,5,4,4,5,5,1,2,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,24.00,22.00,15.00,16.00,9.00,9.00,9.00,2.75,1.00,8.00,10.00
4,Henan,0,3,1,4,1,1,3,1,2,2,2,1,8,2,2,1,4,2,2,3,2,3,1,4,1,2,1,2,3,1,3,1,1,2,1,4,2,3,1,2,4,4,3,5,6,5,5,4,4,4,5,2,1,1,1,1,2,1,2,3,3,2,2,2,2,1,2,1,1,1,1,2,27.00,14.00,17.00,26.00,12.00,9.00,13.00,1.75,1.00,8.00,9.00
3,Shandong,0,3,1,4,0,2,2,1,0,11,1,2,15,2,4,4,3,3,3,3,3,4,3,3,2,2,2,3,3,2,2,2,2,2,2,3,2,2,2,1,4,2,2,6,6,6,6,4,4,4,3,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,1,27.00,22.00,13.00,26.00,11.00,14.00,15.00,3.50,1.00,8.00,7.00
4,Jiangxi,0,4,1,3,1,3,2,4,4,1,4,5,18,4,4,3,3,4,4,4,4,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,3,2,2,4,4,4,3,5,5,5,4,4,4,4,3,1,1,1,1,2,1,1,1,2,1,1,2,2,3,2,1,1,1,2,1,1,23.00,24.00,19.00,23.00,9.00,10.00,10.00,3.50,4.00,8.00,7.00
2,Tianjin,0,5,1,4,1,4,4,4,3,1,6,5,19,5,3,4,4,4,3,4,4,4,5,3,3,4,2,4,4,2,3,1,4,5,4,3,5,3,4,3,1,1,2,6,7,7,7,2,3,3,3,3,2,1,1,1,2,1,2,2,1,3,3,2,3,3,2,1,2,1,1,1,36.00,35.00,11.00,33.00,9.00,11.00,18.00,3.75,4.00,5.00,6.00
3,Sichuan,0,5,1,4,1,3,2,1,0,2,1,1,5,4,5,4,4,4,4,3,4,3,3,3,2,4,4,3,2,4,4,2,3,4,3,3,4,3,4,4,4,5,4,6,6,6,6,5,4,4,4,2,1,1,1,2,2,1,2,2,1,2,2,2,2,3,2,1,2,1,2,1,30.00,35.00,22.00,29.00,10.00,11.00,14.00,1.00,1.00,9.00,8.00
4,Guangdong,0,3,1,5,0,3,2,0,3,0,0,2,5,5,5,3,3,3,4,4,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,2,2,1,1,1,1,6,6,6,5,3,3,4,5,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,2,18.00,11.00,6.00,30.00,8.00,9.00,9.00,1.25,0.00,6.00,9.00
2,Hongkong,0,4,1,5,1,4,1,1,1,1,0,0,3,3,3,3,4,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,3,2,2,2,3,3,3,4,1,4,5,5,5,5,4,4,5,5,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,23.00,22.00,14.00,27.00,12.00,14.00,13.00,0.50,1.00,8.00,10.00
3,Neimenggu,0,1,1,5,0,4,2,2,3,0,1,2,8,4,4,4,4,4,4,2,2,3,1,3,1,1,1,3,1,2,4,1,1,1,4,3,1,4,1,4,4,1,1,6,6,6,4,1,1,5,5,2,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,28.00,12.00,11.00,29.00,8.00,7.00,12.00,1.50,2.00,2.00,10.00
6,Hebei,0,4,1,3,0,4,2,3,3,2,3,3,14,5,5,5,5,5,5,2,4,2,4,3,4,4,1,2,1,4,5,5,5,4,2,2,2,3,4,3,3,5,4,5,4,4,4,4,4,3,3,1,1,1,1,1,2,1,2,4,2,2,2,2,1,2,2,1,1,2,1,1,27.00,36.00,18.00,21.00,10.00,12.00,11.00,2.75,3.00,8.00,6.00
3,Zhejiang,0,2,1,5,1,4,5,5,1,1,1,5,13,4,4,4,4,4,4,2,2,3,2,2,2,2,2,2,2,2,3,2,1,2,2,2,1,2,2,1,1,1,1,7,7,7,7,1,1,3,1,1,2,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,21.00,19.00,5.00,35.00,10.00,9.00,9.00,2.00,5.00,2.00,4.00
3,Henan,0,5,1,5,0,4,2,0,1,1,1,1,4,4,3,3,4,3,3,2,3,2,3,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,2,4,4,2,5,5,5,5,3,4,4,5,2,3,2,2,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,14.00,15.00,16.00,23.00,15.00,16.00,15.00,1.00,0.00,7.00,9.00
3,Hebei,0,3,1,5,0,4,3,0,0,0,0,4,4,4,4,3,3,3,3,4,2,3,2,2,4,2,2,2,2,2,2,2,2,3,2,2,4,2,2,3,3,3,3,4,4,4,4,2,2,4,2,3,1,1,1,3,1,1,1,3,2,3,1,1,1,2,1,1,1,1,1,1,23.00,25.00,14.00,22.00,10.00,10.00,11.00,1.00,0.00,4.00,6.00
4,Shandong,0,4,1,5,0,4,4,5,6,0,1,3,15,3,5,4,3,3,2,2,3,3,3,2,1,1,4,3,1,1,5,1,3,5,4,3,3,2,2,2,5,5,4,7,6,7,7,5,5,4,5,1,1,1,1,1,2,1,2,2,1,2,1,1,2,2,1,1,2,1,1,1,28.00,24.00,18.00,34.00,7.00,9.00,12.00,2.50,5.00,10.00,9.00
3,Shanxi,0,3,1,5,0,3,1,8,4,4,2,5,23,4,4,4,3,3,3,3,1,3,2,3,3,3,1,3,3,3,3,3,4,4,4,3,3,3,3,4,4,3,3,4,5,5,5,4,3,4,4,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,32.00,26.00,17.00,24.00,8.00,8.00,7.00,3.75,8.00,7.00,8.00
3,Tianjin,0,3,1,5,0,2,2,2,2,1,1,1,7,4,3,3,3,3,3,3,4,3,2,3,1,3,1,2,2,1,3,1,1,3,3,2,2,1,3,4,3,1,2,5,4,5,4,4,4,4,4,2,2,2,2,1,2,1,1,2,1,1,2,1,1,2,2,1,2,1,1,1,23.00,21.00,13.00,22.00,9.00,11.00,11.00,1.25,2.00,8.00,8.00
5,Xinjiang,0,3,0,4,0,2,5,3,3,1,3,2,12,4,4,4,4,4,4,4,2,4,1,4,2,1,1,4,3,2,1,1,3,2,4,4,2,4,2,1,1,1,1,6,6,6,6,2,1,4,4,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,35.00,16.00,5.00,29.00,12.00,9.00,12.00,2.25,3.00,3.00,8.00
3,Neimenggu,0,3,1,4,1,4,4,12,12,7,5,12,48,5,5,5,5,5,5,4,2,3,1,3,1,1,1,3,1,2,3,1,3,3,3,3,1,3,1,1,2,2,2,6,6,6,6,2,2,4,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,29.00,14.00,9.00,30.00,9.00,7.00,7.00,9.00,12.00,4.00,6.00
